Avg_Pl1,Avg_Pl0,B365_Pl1,B365_Pl0,Date,Pl1_Rank,Player 1,Max_Pl1,Max_Pl0,PS_Pl1,PS_Pl0,Pl0_Rank,Player 0,Won,Indoor,Outdoor,Carpet,Clay,Grass,Greenset,Hard,Grand Slam,International,Premier,Tour Championships,1st Round,2nd Round,3rd Round,4th Round,Quarterfinals,Round Robin,Semifinals,The Final,Third Place
1.62,2.29,1.61,2.3,2018-04-14,59,Giorgi C.,1.68,2.43,1.67,2.38,61,Sabalenka A.,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.52,2.54,1.5,2.62,2018-04-14,119,Voegele S.,1.57,2.75,1.54,2.7,176,Korpatsch T.,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.71,1.46,2.75,1.44,2018-04-14,130,Lapko V.,2.95,1.54,2.7,1.54,20,Mertens E.,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.31,3.49,1.3,3.5,2018-04-14,61,Sabalenka A.,1.45,4.02,1.3,4.02,119,Voegele S.,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.87,1.94,1.9,1.9,2018-04-15,61,Sabalenka A.,2.04,2.07,1.9,2.03,20,Mertens E.,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.65,2.23,1.57,2.25,2018-04-23,28,Kuznetsova S.,1.71,2.35,1.67,2.32,64,Wang Q.,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.61,2.31,1.57,2.25,2018-04-23,65,Barthel M.,1.68,2.45,1.66,2.35,88,Mchale C.,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.55,2.46,1.5,2.5,2018-04-24,37,Begu I.,1.6,2.61,1.55,2.61,130,Jakupovic D.,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.82,1.98,1.8,1.9,2018-04-24,34,Cirstea S.,1.91,2.11,1.88,2.01,83,Putintseva Y.,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.36,1.59,2.37,1.53,2018-04-24,165,Tomova V.,2.5,1.67,2.43,1.62,172,Ivakhnenko V.,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3.46,1.3,3.5,1.28,2018-04-24,226,Aksu A.,3.76,1.39,3.55,1.34,122,Parmentier P.,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.89,1.91,1.8,1.9,2018-04-24,121,Kovinic D.,2.0,2.02,1.92,1.97,145,Kalinskaya A.,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.95,1.85,1.83,1.83,2018-04-24,30,Zhang S.,2.07,2.0,2.07,1.83,123,Rus A.,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.59,1.5,2.62,1.44,2018-04-24,54,Vekic D.,2.7,1.55,2.65,1.53,29,Radwanska A.,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.56,2.42,1.53,2.37,2018-04-24,47,Sabalenka A.,1.6,2.64,1.57,2.55,75,Hercog P.,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.42,2.84,1.4,2.75,2018-04-24,48,Sakkari M.,1.47,3.1,1.45,2.95,164,Buyukakcay C.,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7.72,1.08,8.0,1.08,2018-04-24,101,Alexandrova E.,9.0,1.11,8.33,1.1,2,Wozniacki C.,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.55,2.46,1.53,2.37,2018-04-25,93,Errani S.,1.62,2.61,1.56,2.59,70,Flipkens K.,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.79,2.02,1.72,2.0,2018-04-25,32,Makarova E.,1.92,2.3,1.86,2.03,53,Krunic A.,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.49,1.54,2.62,1.44,2018-04-25,95,Tomljanovic A.,2.78,1.63,2.78,1.5,49,Van Uytvanck A.,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8.2,1.07,9.0,1.06,2018-04-25,612,Oz I.,9.25,1.1,8.83,1.09,78,Bondarenko K.,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.45,2.76,1.4,2.75,2018-04-25,37,Begu I.,1.52,2.95,1.48,2.86,88,Mchale C.,1.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3.48,1.31,3.4,1.3,2018-04-25,165,Tomova V.,3.75,1.37,3.54,1.35,28,Kuznetsova S.,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.86,1.42,2.75,1.4,2018-04-25,122,Parmentier P.,3.15,1.5,3.0,1.45,83,Putintseva Y.,1.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.03,1.79,2.1,1.66,2018-04-26,121,Kovinic D.,2.15,1.93,2.04,1.87,123,Rus A.,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.77,2.05,1.66,2.1,2018-04-26,48,Sakkari M.,1.85,2.17,1.84,2.08,53,Krunic A.,1.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3.03,1.38,3.0,1.36,2018-04-26,78,Bondarenko K.,3.25,1.44,3.2,1.4,75,Hercog P.,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.25,3.93,1.22,4.0,2018-04-26,2,Wozniacki C.,1.3,4.25,1.28,4.11,93,Errani S.,1.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.9,1.9,1.83,1.83,2018-04-26,95,Tomljanovic A.,2.03,2.0,1.96,1.94,54,Vekic D.,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.56,2.43,1.53,2.5,2018-04-27,48,Sakkari M.,1.63,2.68,1.55,2.68,123,Rus A.,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.73,2.11,1.72,2.1,2018-04-27,28,Kuznetsova S.,1.81,2.2,1.81,2.14,75,Hercog P.,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7.13,1.1,7.0,1.1,2018-04-27,122,Parmentier P.,8.5,1.13,8.2,1.11,2,Wozniacki C.,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.26,1.64,2.3,1.61,2018-04-27,54,Vekic D.,2.35,1.71,2.35,1.68,37,Begu I.,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.87,1.94,1.9,1.9,2018-04-28,75,Hercog P.,1.97,2.0,1.95,1.97,48,Sakkari M.,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.33,3.35,1.3,3.5,2018-04-28,37,Begu I.,1.39,3.72,1.38,3.41,122,Parmentier P.,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2.91,1.41,2.75,1.44,2018-04-29,122,Parmentier P.,3.15,1.45,3.1,1.43,75,Hercog P.,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.19,4.6,1.18,4.5,2018-04-23,14,Kasatkina D.,1.25,5.16,1.21,4.9,18,Rybarikova M.,0.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1.46,2.71,1.5,2.5,2018-04-24,158,Kostyuk M.,1.53,2.9,1.47,2.89,155,Lottner A.,1.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1.92,1.87,2.0,1.72,2018-04-24,21,Bertens K.,2.1,1.97,2.0,1.89,6,Pliskova Ka.,0.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2.09,1.74,2.0,1.72,2018-04-24,7,Garcia C.,2.15,1.84,2.14,1.78,41,Sharapova M.,1.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1.55,2.46,1.5,2.5,2018-04-24,11,Goerges J.,1.6,2.69,1.6,2.48,73,Vondrousova M.,0.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1.75,2.08,1.72,2.0,2018-04-24,100,Siegemund L.,1.88,2.2,1.75,2.18,26,Strycova B.,1.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1.41,2.88,1.4,2.75,2018-04-25,13,Keys M.,1.48,3.2,1.46,2.92,27,Pavlyuchenkova A.,0.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3.78,1.27,3.75,1.25,2018-04-25,193,Kudermetova V.,4.3,1.3,3.86,1.3,25,Suarez Navarro C.,1.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1.84,1.96,1.8,1.9,2018-04-25,56,Witthoeft C.,1.92,2.05,1.9,1.99,52,Diyas Z.,0.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2.91,1.41,2.75,1.4,2018-04-25,16,Vandeweghe C.,3.16,1.45,2.95,1.45,9,Stephens S.,1.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1.9,1.9,1.83,1.83,2018-04-25,20,Mladenovic K.,2.05,1.98,1.98,1.91,31,Kontaveit A.,0.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2.43,1.56,2.5,1.5,2018-04-25,12,Kerber A.,2.55,1.63,2.44,1.61,10,Kvitova P.,1.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7.63,1.09,6.0,1.12,2018-04-25,18,Rybarikova M.,9.17,1.2,8.67,1.1,1,Halep S.,0.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1.41,2.89,1.4,2.75,2018-04-26,5,Ostapenko J.,1.45,3.32,1.44,3.01,52,Diyas Z.,1.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4.97,1.17,5.0,1.16,2018-04-26,193,Kudermetova V.,5.7,1.21,5.39,1.19,6,Pliskova Ka.,0.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1.92,1.87,1.83,1.83,2018-04-26,16,Vandeweghe C.,2.03,1.95,1.99,1.92,100,Siegemund L.,1.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3.08,1.37,3.0,1.36,2018-04-26,158,Kostyuk M.,3.4,1.42,3.17,1.41,7,Garcia C.,0.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1.43,2.81,1.36,3.0,2018-04-26,4,Svitolina E.,1.53,3.0,1.53,2.69,73,Vondrousova M.,1.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1.31,3.43,1.28,3.5,2018-04-26,12,Kerber A.,1.35,3.7,1.34,3.6,31,Kontaveit A.,0.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3.96,1.25,4.0,1.22,2018-04-26,27,Pavlyuchenkova A.,4.4,1.31,4.21,1.27,3,Muguruza G.,1.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1.3,3.53,1.3,3.5,2018-04-27,1,Halep S.,1.35,3.9,1.33,3.72,16,Vandeweghe C.,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2.49,1.54,2.5,1.53,2018-04-27,7,Garcia C.,2.7,1.61,2.65,1.56,4,Svitolina E.,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2.09,1.75,2.1,1.72,2018-04-27,27,Pavlyuchenkova A.,2.3,1.88,2.2,1.77,31,Kontaveit A.,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2.07,1.76,2.0,1.8,2018-04-27,6,Pliskova Ka.,2.22,1.83,2.16,1.79,5,Ostapenko J.,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.81,2.01,1.8,2.0,2018-04-28,7,Garcia C.,1.87,2.1,1.85,2.09,16,Vandeweghe C.,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.45,2.76,1.44,2.75,2018-04-28,6,Pliskova Ka.,1.5,3.16,1.42,3.16,31,Kontaveit A.,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2.02,1.8,2.0,1.8,2018-04-29,16,Vandeweghe C.,2.16,1.88,2.04,1.88,6,Pliskova Ka.,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2.19,1.67,2.1,1.66,2018-04-30,57,Stosur S.,2.35,1.75,2.35,1.66,24,Gavrilova D.,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.86,1.93,1.83,1.83,2018-04-30,108,Kuzmova V.,1.92,2.14,1.9,1.99,65,Wang Q.,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.06,1.75,2.1,1.66,2018-04-30,83,Vikhlyantseva N.,2.16,1.81,2.11,1.8,56,Witthoeft C.,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.56,1.51,2.5,1.5,2018-04-30,106,Petkovic A.,2.82,1.58,2.74,1.51,51,Siniakova K.,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.75,2.07,1.72,2.0,2018-04-30,102,Alexandrova E.,1.84,2.19,1.77,2.16,121,Hogenkamp R.,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.67,2.19,1.57,2.25,2018-04-30,105,Dodin O.,1.77,2.25,1.71,2.24,151,Korpatsch T.,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.6,2.33,1.57,2.25,2018-04-30,86,Schmiedlova A.,1.65,2.41,1.63,2.41,79,Watson H.,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.51,2.56,1.44,2.62,2018-05-01,66,Barthel M.,1.6,2.94,1.53,2.65,158,Lottner A.,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.06,8.91,1.06,9.0,2018-05-01,10,Kvitova P.,1.1,10.5,1.08,9.94,227,Smitkova T.,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.47,2.67,1.4,2.75,2018-05-01,101,Voegele S.,1.51,2.81,1.51,2.74,31,Zhang S.,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.97,1.83,1.9,1.8,2018-05-01,58,Giorgi C.,2.13,1.92,1.97,1.92,26,Strycova B.,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.14,1.7,2.1,1.66,2018-05-01,63,Haddad Maia B.,2.23,1.8,2.23,1.72,37,Buzarnescu M.,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.34,1.59,2.37,1.53,2018-05-01,220,Ruse E.G.,2.54,1.7,2.54,1.57,98,Pera B.,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.89,1.9,1.8,1.9,2018-05-01,147,Schnyder P.,2.0,2.0,1.95,1.93,104,Allertova D.,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.71,2.12,1.66,2.1,2018-05-01,74,Pliskova Kr.,1.8,2.42,1.79,2.13,55,Sasnovich A.,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.14,5.8,1.14,5.5,2018-05-01,15,Kasatkina D.,1.22,7.0,1.13,7.0,144,Paolini J.,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.26,3.86,1.25,3.75,2018-05-02,58,Giorgi C.,1.33,4.27,1.27,4.27,151,Korpatsch T.,1.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.42,1.56,2.37,1.53,2018-05-02,158,Lottner A.,2.55,1.65,2.55,1.58,37,Buzarnescu M.,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.2,4.56,1.16,5.0,2018-05-02,10,Kvitova P.,1.27,5.0,1.27,4.26,83,Vikhlyantseva N.,1.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3.08,1.37,3.0,1.36,2018-05-02,102,Alexandrova E.,3.58,1.42,3.22,1.4,51,Siniakova K.,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.66,2.21,1.66,2.1,2018-05-02,31,Zhang S.,1.74,2.44,1.63,2.44,220,Ruse E.G.,1.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.51,2.53,1.44,2.62,2018-05-02,86,Schmiedlova A.,1.6,2.65,1.55,2.65,144,Paolini J.,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.56,2.42,1.5,2.5,2018-05-02,57,Stosur S.,1.66,2.61,1.59,2.52,104,Allertova D.,1.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.94,1.85,1.83,1.83,2018-05-02,65,Wang Q.,2.12,1.91,2.04,1.87,74,Pliskova Kr.,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.29,3.62,1.3,3.5,2018-05-03,10,Kvitova P.,1.34,4.0,1.31,3.92,51,Siniakova K.,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.34,1.6,2.37,1.57,2018-05-03,144,Paolini J.,2.5,1.69,2.34,1.69,31,Zhang S.,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.9,1.9,1.9,1.9,2018-05-03,37,Buzarnescu M.,1.95,2.0,1.93,1.99,74,Pliskova Kr.,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.18,1.69,2.2,1.66,2018-05-03,57,Stosur S.,2.27,1.75,2.27,1.72,58,Giorgi C.,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.19,4.72,1.2,4.5,2018-05-04,10,Kvitova P.,1.24,5.55,1.2,5.29,31,Zhang S.,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.64,2.27,1.61,2.3,2018-05-04,58,Giorgi C.,1.7,2.43,1.65,2.41,37,Buzarnescu M.,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.2,4.57,1.2,4.5,2018-05-05,10,Kvitova P.,1.24,5.15,1.22,4.96,37,Buzarnescu M.,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.38,3.0,1.33,3.25,2018-04-30,84,Putintseva Y.,1.43,3.3,1.38,3.3,129,Sorribes Tormo S.,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.79,2.01,1.8,1.9,2018-04-30,82,Larsson J.,1.85,2.18,1.85,2.04,113,Peterson R.,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.88,1.91,1.83,1.83,2018-04-30,78,Vickery S.,1.95,2.0,1.93,1.96,112,Fett J.,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3.56,1.29,3.4,1.3,2018-04-30,73,Flipkens K.,3.77,1.4,3.77,1.31,40,Martic P.,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.25,1.64,2.37,1.53,2018-04-30,54,Diyas Z.,2.38,1.69,2.31,1.68,89,Errani S.,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.95,1.84,1.83,1.83,2018-05-01,52,Krunic A.,2.06,1.91,2.0,1.89,80,Arruabarrena L.,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6.22,1.12,6.0,1.12,2018-05-01,281,Kucova K.,7.13,1.14,7.13,1.13,19,Mertens E.,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.53,2.49,1.5,2.5,2018-05-01,96,Tomljanovic A.,1.6,2.62,1.58,2.53,218,Soler-Espinosa S.,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.4,2.89,1.4,2.75,2018-05-01,90,Mchale C.,1.44,3.1,1.4,2.75,141,Frech M.,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3.25,1.34,3.0,1.36,2018-05-01,176,Dulgheru A.,4.13,1.38,4.13,1.27,41,Babos T.,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.42,1.56,2.5,1.5,2018-05-01,67,Bogdan A.,2.61,1.63,2.41,1.63,226,Siegemund L.,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.01,18.98,1.01,17.0,2018-05-01,260,Zavatska K.,1.03,27.0,1.03,16.29,500,El Jardi D.,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.96,1.83,2.0,1.72,2018-05-01,279,Ferro F.,2.1,1.94,1.95,1.93,212,Badosa Gibert P.,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.91,1.88,1.83,1.83,2018-05-01,62,Hercog P.,2.06,2.05,2.03,1.86,33,Cibulkova D.,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.06,1.75,2.1,1.66,2018-05-01,71,Linette M.,2.15,1.81,2.11,1.8,135,Zidansek T.,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.74,2.07,1.72,2.0,2018-05-01,60,Hsieh S.W.,1.86,2.28,1.86,2.03,203,Mattek-Sands B.,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3.36,1.32,3.5,1.28,2018-05-02,129,Sorribes Tormo S.,3.58,1.39,3.5,1.35,52,Krunic A.,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.56,2.41,1.53,2.37,2018-05-02,89,Errani S.,1.66,2.58,1.57,2.58,82,Larsson J.,1.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.34,1.59,2.25,1.57,2018-05-02,226,Siegemund L.,2.55,1.68,2.5,1.6,19,Mertens E.,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.94,1.85,2.0,1.72,2018-05-02,96,Tomljanovic A.,2.07,1.97,1.93,1.97,73,Flipkens K.,1.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.96,1.83,2.0,1.72,2018-05-02,141,Frech M.,2.06,1.93,1.98,1.93,112,Fett J.,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.51,1.52,2.62,1.44,2018-05-02,60,Hsieh S.W.,2.7,1.61,2.67,1.54,135,Zidansek T.,1.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.33,3.28,1.3,3.4,2018-05-02,62,Hercog P.,1.38,3.6,1.34,3.6,212,Badosa Gibert P.,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.21,1.66,2.25,1.57,2018-05-02,260,Zavatska K.,2.43,1.72,2.29,1.7,176,Dulgheru A.,1.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3.5,1.31,3.75,1.28,2018-05-03,212,Badosa Gibert P.,3.75,1.35,3.57,1.35,52,Krunic A.,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.68,2.18,1.66,2.2,2018-05-03,96,Tomljanovic A.,1.76,2.3,1.71,2.3,112,Fett J.,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3.0,1.39,3.2,1.36,2018-05-03,89,Errani S.,3.2,1.44,3.1,1.43,19,Mertens E.,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.54,2.5,1.53,2.5,2018-05-03,60,Hsieh S.W.,1.61,2.7,1.61,2.52,260,Zavatska K.,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.64,2.28,1.61,2.3,2018-05-04,52,Krunic A.,1.69,2.4,1.68,2.35,96,Tomljanovic A.,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.19,4.79,1.16,5.0,2018-05-04,19,Mertens E.,1.23,5.6,1.19,5.6,60,Hsieh S.W.,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4.0,1.25,4.33,1.22,2018-05-05,96,Tomljanovic A.,4.33,1.3,4.24,1.28,19,Mertens E.,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.24,4.1,1.25,3.75,2018-05-05,4,Svitolina E.,1.27,4.5,1.25,4.32,35,Cornet A.,1.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3.26,1.34,3.25,1.33,2018-05-05,34,Cibulkova D.,3.5,1.38,3.32,1.37,7,Garcia C.,0.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1.83,1.98,1.8,1.9,2018-05-05,40,Martic P.,2.02,2.05,1.88,2.01,27,Kuznetsova S.,1.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3.02,1.38,3.0,1.36,2018-05-05,42,Sakkari M.,3.25,1.44,3.16,1.4,20,Bertens K.,0.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2.02,1.79,2.0,1.72,2018-05-05,82,Arruabarrena L.,2.16,1.87,2.16,1.76,133,Kostyuk M.,1.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2.64,1.48,2.62,1.44,2018-05-05,41,Babos T.,2.8,1.53,2.69,1.52,12,Goerges J.,0.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1.21,4.44,1.22,4.0,2018-05-05,6,Pliskova Ka.,1.25,4.95,1.22,4.74,43,Vesnina E.,1.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2.7,1.47,2.62,1.44,2018-05-05,64,Wang Q.,2.85,1.55,2.77,1.5,15,Kasatkina D.,0.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
